height,weight,label
199,89,normal
167,95,fat
169,38,thin
195,44,thin
164,50,normal
160,60,normal
175,56,thin
192,92,fat
176,89,fat
200,67,thin
179,76,normal
178,36,thin
192,84,normal
186,66,normal
161,56,normal
191,41,thin
155,91,fat
167,78,fat
198,69,thin
176,39,thin
186,44,thin
161,42,thin
187,95,fat
186,44,thin
164,77,fat
194,37,thin
193,80,normal
168,43,thin
177,52,thin
182,56,thin
170,88,fat
174,98,fat
175,72,normal
190,68,normal
197,39,thin
178,41,thin
178,64,normal
184,43,thin
170,87,fat
164,88,fat
185,44,thin
178,52,thin
156,100,fat
185,46,thin
153,89,fat
181,43,thin
156,57,normal
186,57,thin
187,40,thin
155,90,fat
186,88,fat
168,48,thin
195,88,normal
200,68,thin
158,77,fat
184,80,normal
173,52,thin
178,85,fat
167,44,thin
175,99,fat
151,45,normal
174,73,fat
167,57,normal
183,58,thin
171,90,fat
198,88,normal
197,49,thin
194,75,normal
165,50,thin
173,66,normal
161,92,fat
196,71,thin
182,67,normal
197,77,normal
164,86,fat
164,76,fat
187,100,fat
170,38,thin
185,54,thin
179,39,thin
161,97,fat
180,46,thin
173,38,thin
191,76,normal
162,45,thin
162,94,fat
200,86,normal
174,82,fat
179,87,fat
186,96,fat
161,85,fat
172,49,thin
169,79,fat
151,51,normal
196,100,fat
190,75,normal
183,70,normal
183,35,thin
188,60,thin
174,38,thin
158,39,thin
176,80,fat
155,56,normal
196,50,thin
176,79,fat
179,89,fat
171,40,thin
178,91,fat
161,82,fat
150,50,normal
195,39,thin
178,77,fat
200,87,normal
182,38,thin
154,80,fat
168,44,thin
194,83,normal
181,75,normal
176,66,normal
170,67,normal
155,54,normal
171,69,normal
167,89,fat
165,50,thin
160,89,fat
171,66,normal
156,98,fat
165,85,fat
159,99,fat
200,98,fat
188,40,thin
181,98,fat
161,42,thin
187,37,thin
195,92,fat
165,55,normal
174,62,normal
184,67,normal
160,64,fat
163,54,normal
152,58,fat
193,69,normal
169,63,normal
188,92,fat
200,43,thin
166,57,normal
200,43,thin
193,97,fat
187,77,normal
188,94,fat
151,71,fat
173,44,thin
177,85,fat
184,96,fat
155,89,fat
193,99,fat
150,76,fat
193,95,fat
164,84,fat
172,79,fat
160,80,fat
188,90,fat
196,98,fat
156,38,thin
159,65,fat
193,92,fat
188,43,thin
159,77,fat
155,43,thin
164,81,fat
170,47,thin
182,99,fat
152,77,fat
170,58,normal
177,44,thin
170,54,normal
176,49,thin
184,77,normal
154,62,fat
199,56,thin
150,91,fat
186,64,thin
166,37,thin
156,91,fat
183,36,thin
186,77,normal
200,47,thin
183,50,thin
158,63,fat
170,37,thin
177,36,thin
176,99,fat
172,71,normal
155,54,normal
189,75,normal
161,35,thin
189,70,normal
173,82,fat
150,42,normal
168,35,thin
179,41,thin
193,62,thin
190,72,normal
183,64,normal
199,80,normal
151,77,fat
156,46,normal
158,48,normal
198,43,thin
188,83,normal
160,43,thin
153,37,thin
199,83,normal
188,46,thin
153,64,fat
173,69,normal
190,69,normal
189,73,normal
158,95,fat
200,55,thin
160,47,thin
200,96,fat
184,40,thin
165,89,fat
187,52,thin
199,97,fat
162,44,thin
195,96,fat
198,72,thin
195,38,thin
152,43,normal
151,89,fat
151,61,fat
173,97,fat
196,97,fat
152,54,normal
159,88,fat
159,83,fat
152,58,fat
154,83,fat
188,37,thin
163,46,thin
151,35,thin
166,86,fat
162,82,fat
191,69,normal
161,58,normal
177,47,thin
195,41,thin
185,65,normal
190,95,fat
165,84,fat
154,93,fat
185,91,fat
188,100,fat
157,86,fat
197,72,normal
185,75,normal
188,64,thin
167,43,thin
183,53,thin
185,51,thin
159,77,fat
179,89,fat
189,43,thin
152,69,fat
189,68,normal
159,37,thin
170,52,thin
179,56,thin
171,100,fat
194,66,thin
178,98,fat
170,67,normal
194,57,thin
180,70,normal
168,45,thin
161,53,normal
176,92,fat
167,45,thin
155,88,fat
191,63,thin
164,46,thin
195,97,fat
181,85,fat
180,99,fat
161,64,fat
194,52,thin
177,94,fat
176,80,fat
174,46,thin
194,88,normal
195,54,thin
189,57,thin
195,61,thin
179,87,fat
160,52,normal
157,67,fat
179,69,normal
165,82,fat
191,45,thin
158,42,thin
178,45,thin
186,92,fat
150,90,fat
159,61,fat
156,83,fat
170,38,thin
167,57,normal
164,97,fat
155,90,fat
176,97,fat
177,40,thin
168,66,normal
155,60,fat
153,75,fat
154,48,normal
191,45,thin
173,98,fat
170,44,thin
192,41,thin
165,81,fat
188,65,thin
163,54,normal
192,51,thin
184,38,thin
154,58,fat
198,93,normal
167,63,normal
175,61,normal
168,61,normal
177,83,fat
160,94,fat
184,84,fat
154,66,fat
177,76,fat
193,39,thin
183,37,thin
199,75,normal
156,38,thin
175,70,normal
172,36,thin
180,90,fat
179,69,normal
179,80,fat
198,75,normal
192,79,normal
161,67,fat
178,60,normal
168,64,normal
188,43,thin
156,52,normal
175,64,normal
150,68,fat
183,37,thin
172,92,fat
157,80,fat
187,53,thin
169,81,fat
198,42,thin
190,40,thin
193,53,thin
175,67,normal
191,48,thin
174,57,normal
162,68,fat
155,44,thin
150,49,normal
172,62,normal
161,43,thin
177,72,normal
153,98,fat
174,97,fat
154,77,fat
161,57,normal
197,68,thin
183,41,thin
190,48,thin
174,38,thin
150,52,normal
159,87,fat
193,56,thin
187,86,fat
189,69,normal
192,70,normal
170,54,normal
192,94,fat
167,50,thin
192,67,thin
191,68,normal
151,84,fat
160,91,fat
185,83,fat
163,53,normal
190,67,normal
152,65,fat
157,51,normal
166,75,fat
184,58,thin
173,80,fat
171,75,fat
153,92,fat
180,36,thin
156,96,fat
178,76,normal
180,54,thin
165,73,fat
157,64,fat
199,64,thin
169,61,normal
152,87,fat
181,91,fat
199,63,thin
183,66,normal
162,45,thin
197,79,normal
188,65,thin
164,83,fat
159,95,fat
150,46,normal
151,58,fat
168,100,fat
178,89,fat
166,94,fat
165,36,thin
194,44,thin
174,94,fat
174,100,fat
185,53,thin
154,50,normal
176,74,normal
182,84,fat
169,46,thin
172,42,thin
170,81,fat
197,64,thin
153,58,fat
182,41,thin
154,46,normal
162,98,fat
197,90,normal
190,56,thin
177,71,normal
162,51,normal
179,60,normal
162,62,normal
157,89,fat
190,42,thin
190,80,normal
186,74,normal
186,72,normal
152,43,normal
190,53,thin
180,36,thin
156,88,fat
200,88,normal
182,50,thin
153,92,fat
181,74,normal
160,92,fat
171,69,normal
174,91,fat
164,78,fat
177,66,normal
179,61,normal
187,47,thin
173,72,fat
175,43,thin
179,54,thin
186,80,normal
171,94,fat
162,65,fat
167,58,normal
185,85,fat
150,76,fat
157,48,normal
167,47,thin
153,56,normal
187,47,thin
185,71,normal
172,98,fat
177,63,normal
177,77,fat
161,84,fat
150,76,fat
191,65,thin
171,95,fat
194,85,normal
195,48,thin
165,51,normal
159,65,fat
163,76,fat
150,64,fat
193,36,thin
153,47,normal
158,58,normal
157,95,fat
190,56,thin
159,41,thin
189,79,normal
162,66,fat
183,47,thin
172,78,fat
155,64,fat
193,73,normal
159,53,normal
165,52,normal
187,62,thin
183,45,thin
187,41,thin
151,38,thin
169,85,fat
153,73,fat
175,57,normal
189,94,fat
177,80,fat
167,59,normal
168,35,thin
154,48,normal
179,78,fat
151,37,thin
176,50,thin
189,46,thin
181,71,normal
176,64,normal
192,65,thin
200,74,normal
166,52,normal
188,46,thin
191,53,thin
176,89,fat
159,100,fat
150,59,fat
159,60,normal
169,64,normal
198,37,thin
188,54,thin
156,74,fat
168,92,fat
189,73,normal
155,60,fat
176,46,thin
193,77,normal
162,58,normal
175,87,fat
151,70,fat
199,44,thin
173,55,thin
171,44,thin
186,60,thin
176,46,thin
166,63,normal
177,45,thin
152,95,fat
189,42,thin
162,48,thin
193,55,thin
183,92,fat
156,62,fat
191,40,thin
163,73,fat
182,40,thin
195,55,thin
194,54,thin
185,52,thin
184,58,thin
189,63,thin
181,74,normal
158,44,thin
153,98,fat
154,39,thin
179,57,thin
163,89,fat
197,40,thin
158,45,thin
189,40,thin
174,48,thin
164,70,fat
157,80,fat
168,47,thin
186,39,thin
168,100,fat
182,52,thin
169,59,normal
195,42,thin
150,56,fat
193,83,normal
180,94,fat
153,82,fat
180,77,normal
164,97,fat
169,67,normal
152,56,fat
172,73,fat
196,60,thin
174,80,fat
175,45,thin
189,78,normal
156,85,fat
197,99,fat
181,37,thin
197,79,normal
169,64,normal
190,88,fat
163,99,fat
154,39,thin
190,94,fat
179,75,normal
200,40,thin
167,53,normal
186,59,thin
163,99,fat
152,85,fat
163,63,normal
169,69,fat
192,92,fat
187,70,normal
161,75,fat
197,58,thin
164,69,fat
151,39,thin
170,38,thin
186,80,normal
159,66,fat
178,97,fat
191,58,thin
185,46,thin
169,81,fat
158,79,fat
194,85,normal
177,62,normal
197,48,thin
165,97,fat
185,75,normal
154,55,normal
180,99,fat
188,96,fat
174,56,thin
189,43,thin
161,35,thin
154,82,fat
199,56,thin
166,57,normal
199,80,normal
162,93,fat
161,43,thin
183,91,fat
152,94,fat
151,91,fat
160,43,thin
196,67,thin
191,72,normal
196,90,normal
185,87,fat
187,43,thin
150,52,normal
198,44,thin
167,70,fat
184,58,thin
187,36,thin
165,72,fat
188,61,thin
169,44,thin
164,94,fat
154,82,fat
170,54,normal
196,89,normal
175,46,thin
170,60,normal
174,60,normal
185,58,thin
156,37,thin
155,63,fat
159,80,fat
168,58,normal
190,69,normal
187,100,fat
174,48,thin
193,86,normal
171,96,fat
188,71,normal
193,61,thin
176,75,fat
158,91,fat
155,92,fat
172,68,normal
171,96,fat
156,90,fat
186,95,fat
195,93,fat
166,80,fat
151,92,fat
165,47,thin
169,79,fat
185,44,thin
183,98,fat
193,85,normal
156,84,fat
167,85,fat
178,64,normal
196,44,thin
187,59,thin
168,81,fat
170,70,fat
163,55,normal
179,85,fat
156,74,fat
179,37,thin
177,58,normal
179,95,fat
167,41,thin
171,97,fat
175,71,normal
157,78,fat
196,57,thin
160,50,normal
166,75,fat
184,56,thin
177,73,normal
179,86,fat
174,57,normal
189,100,fat
154,81,fat
178,50,thin
175,78,fat
180,35,thin
171,56,normal
177,39,thin
176,73,normal
185,92,fat
182,55,thin
154,52,normal
150,77,fat
190,69,normal
186,69,normal
186,38,thin
196,54,thin
177,89,fat
192,38,thin
168,96,fat
200,68,thin
179,68,normal
185,90,fat
178,40,thin
166,58,normal
158,89,fat
196,78,normal
196,61,thin
165,59,normal
164,54,normal
199,73,thin
183,85,fat
190,45,thin
154,72,fat
162,45,thin
198,67,thin
182,76,normal
186,100,fat
156,86,fat
157,75,fat
184,66,normal
196,66,thin
160,62,fat
175,45,thin
155,80,fat
167,36,thin
155,71,fat
170,94,fat
152,36,thin
167,37,thin
156,45,thin
167,73,fat
168,35,thin
183,47,thin
167,64,normal
195,80,normal
186,96,fat
155,46,normal
188,47,thin
179,57,thin
165,95,fat
159,44,thin
176,97,fat
197,39,thin
171,99,fat
177,88,fat
158,93,fat
200,64,thin
172,83,fat
200,56,thin
157,67,fat
156,41,thin
151,61,fat
187,53,thin
189,72,normal
168,64,normal
187,65,normal
188,54,thin
178,89,fat
183,60,thin
185,39,thin
185,84,fat
170,66,normal
177,36,thin
161,56,normal
165,80,fat
187,72,normal
152,62,fat
164,64,normal
156,42,thin
166,38,thin
153,68,fat
167,96,fat
164,95,fat
173,49,thin
157,43,thin
185,99,fat
177,57,thin
160,77,fat
175,84,fat
159,60,normal
197,44,thin
159,93,fat
158,79,fat
198,68,thin
176,46,thin
175,68,normal
172,92,fat
185,76,normal
187,80,normal
200,79,normal
164,80,fat
193,74,normal
155,65,fat
165,68,fat
154,86,fat
193,73,normal
182,53,thin
168,95,fat
173,84,fat
200,47,thin
152,54,normal
181,81,fat
167,73,fat
173,58,normal
195,68,thin
155,56,normal
180,90,fat
165,84,fat
160,75,fat
166,42,thin
172,93,fat
196,80,normal
167,65,normal
171,42,thin
182,42,thin
172,79,fat
180,97,fat
194,92,fat
199,63,thin
181,73,normal
186,67,normal
168,82,fat
194,83,normal
189,54,thin
174,60,normal
169,98,fat
177,52,thin
158,61,fat
164,100,fat
170,92,fat
161,76,fat
191,67,thin
156,36,thin
163,50,normal
188,40,thin
182,85,fat
172,100,fat
170,96,fat
153,81,fat
160,77,fat
155,80,fat
165,58,normal
168,88,fat
182,51,thin
196,68,thin
159,83,fat
187,59,thin
172,94,fat
178,85,fat
175,82,fat
197,91,normal
171,92,fat
179,62,normal
175,87,fat
185,87,fat
180,69,normal
172,91,fat
177,70,normal
188,40,thin
152,65,fat
157,51,normal
200,38,thin
166,79,fat
166,56,normal
172,54,thin
162,69,fat
179,60,normal
160,66,fat
172,67,normal
168,77,fat
184,61,thin
196,90,normal
166,62,normal
192,71,normal
200,74,normal
175,98,fat
179,65,normal
166,75,fat
192,100,fat
169,88,fat
189,82,normal
198,38,thin
188,40,thin
165,48,thin
169,96,fat
184,52,thin
156,71,fat
163,97,fat
191,95,fat
200,48,thin
180,35,thin
170,73,fat
169,74,fat
194,63,thin
165,71,fat
168,69,fat
155,93,fat
193,89,normal
161,58,normal
196,94,fat
195,67,thin
155,57,normal
199,83,normal
169,81,fat
174,72,normal
165,39,thin
157,96,fat
200,97,fat
161,57,normal
170,89,fat
172,55,normal
151,51,normal
172,36,thin
195,87,normal
156,39,thin
171,76,fat
164,94,fat
159,58,normal
151,92,fat
180,36,thin
187,50,thin
173,89,fat
164,96,fat
180,55,thin
177,35,thin
188,65,thin
200,63,thin
162,37,thin
166,49,thin
165,100,fat
161,48,normal
175,89,fat
166,47,thin
196,51,thin
182,52,thin
165,90,fat
157,90,fat
181,63,normal
155,93,fat
163,54,normal
151,94,fat
194,85,normal
182,87,fat
179,43,thin
157,36,thin
170,52,thin
184,43,thin
185,84,fat
176,89,fat
164,70,fat
187,42,thin
159,95,fat
174,93,fat
190,94,fat
198,92,normal
198,61,thin
162,77,fat
164,50,normal
159,86,fat
152,53,normal
176,69,normal
156,44,thin
182,92,fat
166,83,fat
200,72,thin
193,78,normal
166,83,fat
161,77,fat
179,90,fat
186,89,fat
162,64,fat
154,43,thin
185,86,fat
173,65,normal
179,69,normal
198,85,normal
198,51,thin
199,58,thin
176,46,thin
177,56,thin
192,80,normal
187,45,thin
150,38,thin
157,54,normal
153,87,fat
161,38,thin
198,92,normal
192,61,thin
170,90,fat
183,72,normal
156,68,fat
169,57,normal
172,48,thin
189,86,fat
164,35,thin
166,43,thin
161,55,normal
185,95,fat
154,72,fat
173,59,normal
163,92,fat
150,44,normal
151,47,normal
152,91,fat
198,44,thin
173,92,fat
187,71,normal
172,39,thin
176,37,thin
198,92,normal
179,68,normal
176,50,thin
178,53,thin
154,38,thin
178,42,thin
186,55,thin
154,87,fat
154,41,thin
157,64,fat
200,56,thin
159,68,fat
176,61,normal
185,100,fat
181,37,thin
188,92,fat
170,38,thin
183,43,thin
152,93,fat
195,68,thin
160,98,fat
165,61,normal
191,84,normal
187,78,normal
200,45,thin
198,52,thin
163,100,fat
161,69,fat
162,67,fat
195,90,normal
154,71,fat
150,59,fat
158,83,fat
153,55,normal
166,92,fat
163,61,normal
179,90,fat
180,38,thin
165,99,fat
160,50,normal
159,98,fat
156,40,thin
188,42,thin
150,61,fat
193,46,thin
179,100,fat
176,45,thin
157,38,thin
197,84,normal
157,49,normal
195,56,thin
182,39,thin
195,65,thin
161,87,fat
188,86,fat
186,38,thin
183,94,fat
179,98,fat
172,45,thin
174,89,fat
195,64,thin
190,35,thin
157,41,thin
189,82,normal
168,59,normal
195,56,thin
157,73,fat
156,82,fat
179,43,thin
200,99,fat
190,41,thin
157,69,fat
153,37,thin
161,50,normal
172,78,fat
150,45,normal
191,44,thin
170,93,fat
175,80,fat
167,78,fat
189,41,thin
181,42,thin
152,36,thin
192,66,thin
191,86,normal
164,59,normal
150,74,fat
159,96,fat
192,41,thin
183,56,thin
163,74,fat
199,44,thin
193,47,thin
185,46,thin
195,61,thin
176,35,thin
194,59,thin
165,94,fat
157,65,fat
187,95,fat
168,77,fat
165,90,fat
196,61,thin
187,65,normal
180,77,normal
152,54,normal
175,91,fat
199,84,normal
170,41,thin
172,43,thin
161,64,fat
154,53,normal
173,66,normal
187,63,thin
151,76,fat
194,54,thin
180,35,thin
183,44,thin
169,70,fat
196,90,normal
181,92,fat
184,72,normal
179,81,fat
169,38,thin
150,56,fat
180,49,thin
186,85,fat
190,98,fat
195,38,thin
152,53,normal
151,37,thin
193,38,thin
176,50,thin
174,60,normal
175,54,thin
187,47,thin
169,41,thin
159,35,thin
188,43,thin
173,80,fat
166,63,normal
182,97,fat
198,58,thin
190,72,normal
156,41,thin
169,60,normal
173,40,thin
162,53,normal
199,78,normal
162,38,thin
195,85,normal
186,37,thin
155,72,fat
193,45,thin
189,61,thin
176,65,normal
199,47,thin
183,65,normal
200,52,thin
170,57,normal
170,67,normal
160,84,fat
152,75,fat
159,85,fat
171,68,normal
153,92,fat
160,58,normal
157,74,fat
174,59,normal
165,69,fat
200,81,normal
200,47,thin
193,81,normal
193,83,normal
164,36,thin
153,75,fat
186,58,thin
193,50,thin
175,87,fat
166,88,fat
155,98,fat
184,63,normal
155,35,thin
182,54,thin
170,87,fat
171,75,fat
194,47,thin
153,67,fat
197,79,normal
166,100,fat
177,36,thin
180,100,fat
197,69,thin
166,86,fat
166,56,normal
175,41,thin
174,76,fat
159,95,fat
166,42,thin
160,97,fat
160,83,fat
170,73,fat
153,70,fat
195,47,thin
178,50,thin
194,51,thin
150,89,fat
177,55,thin
188,66,normal
196,37,thin
153,57,fat
179,57,thin
157,55,normal
183,61,thin
163,87,fat
191,62,thin
182,98,fat
185,35,thin
172,91,fat
173,41,thin
177,89,fat
164,88,fat
154,55,normal
187,89,fat
168,36,thin
189,93,fat
179,85,fat
174,48,thin
190,66,thin
197,40,thin
153,42,thin
167,49,thin
150,78,fat
172,52,thin
160,96,fat
162,43,thin
176,93,fat
162,91,fat
156,37,thin
165,55,normal
166,78,fat
198,88,normal
165,70,fat
153,73,fat
177,54,thin
176,77,fat
175,94,fat
164,85,fat
167,71,fat
185,62,thin
172,46,thin
189,77,normal
151,88,fat
173,36,thin
157,84,fat
168,96,fat
184,70,normal
200,37,thin
174,95,fat
166,53,normal
150,68,fat
156,92,fat
194,65,thin
169,92,fat
160,36,thin
170,61,normal
164,55,normal
180,48,thin
165,68,fat
170,91,fat
171,94,fat
174,64,normal
194,83,normal
186,76,normal
186,37,thin
190,98,fat
173,82,fat
189,74,normal
160,95,fat
194,57,thin
178,95,fat
181,65,normal
186,69,normal
186,50,thin
155,47,normal
199,35,thin
168,59,normal
165,82,fat
156,68,fat
159,41,thin
159,53,normal
198,75,normal
155,47,normal
200,38,thin
171,71,fat
156,71,fat
194,99,fat
179,52,thin
159,85,fat
197,41,thin
193,70,normal
166,86,fat
190,39,thin
193,63,thin
150,53,normal
172,71,normal
166,60,normal
168,89,fat
179,61,normal
176,56,thin
188,56,thin
194,76,normal
160,43,thin
168,70,fat
183,35,thin
152,97,fat
194,93,fat
172,100,fat
165,74,fat
172,80,fat
164,42,thin
199,62,thin
191,37,thin
153,96,fat
191,58,thin
198,52,thin
177,59,normal
188,50,thin
177,62,normal
178,57,thin
193,40,thin
196,59,thin
165,85,fat
200,48,thin
168,44,thin
151,54,normal
155,72,fat
173,78,fat
175,51,thin
187,75,normal
200,90,normal
181,47,thin
181,36,thin
180,92,fat
193,90,fat
170,76,fat
173,54,thin
193,83,normal
150,52,normal
155,91,fat
182,94,fat
158,68,fat
186,79,normal
200,73,thin
163,79,fat
187,84,fat
191,70,normal
170,45,thin
161,88,fat
170,45,thin
167,35,thin
163,58,normal
161,61,normal
175,62,normal
160,55,normal
157,83,fat
175,88,fat
171,75,fat
162,39,thin
151,70,fat
200,77,normal
161,72,fat
176,46,thin
183,37,thin
178,84,fat
